site_brom.id,site,trt.name,date,max.temp,min.temp,mean.temp
argentina_12,argentina,mu1.5k0.5,2013-10-23T00:00:00Z,34,17.5,25.1875
argentina_3,argentina,mu2k0.5,2013-10-23T00:00:00Z,34,17.5,24.7083333333333
argentina_11,argentina,mu2.5k0.5,2013-10-23T00:00:00Z,33.5,17,24.9583333333333
argentina_6,argentina,mu3k0.5,2013-10-23T00:00:00Z,29.5,17.5,23.3333333333333
argentina_19,argentina,mu0.1k1,2013-10-23T00:00:00Z,37.5,17.5,25.75
argentina_4,argentina,mu0.2k1,2013-10-23T00:00:00Z,34.5,18,25.3958333333333
argentina_13,argentina,mu0.4k1,2013-10-23T00:00:00Z,31.5,18,24.5416666666667
argentina_2,argentina,mu0.6k1,2013-10-23T00:00:00Z,34,17.5,25.1458333333333
argentina_9,argentina,mu0.8k1,2013-10-23T00:00:00Z,33,17.5,25.0833333333333
argentina_17,argentina,mu1k1,2013-10-23T00:00:00Z,35,16.5,25.4583333333333
argentina_7,argentina,mu1.5k1,2013-10-23T00:00:00Z,32.5,16.5,24.7916666666667
argentina_25,argentina,mu2k1,2013-10-23T00:00:00Z,32.5,17.5,24.6875
argentina_10,argentina,mu2.5k1,2013-10-23T00:00:00Z,NA,NA,NA
argentina_28,argentina,mu3k1,2013-10-23T00:00:00Z,31.5,18,24.6666666666667
argentina_8,argentina,mu0.1k2,2013-10-23T00:00:00Z,35,18,26
argentina_16,argentina,mu0.2k2,2013-10-23T00:00:00Z,36,17,25.4583333333333
argentina_5,argentina,mu0.4k2,2013-10-23T00:00:00Z,35.5,17.5,25.1666666666667
argentina_23,argentina,mu0.6k2,2013-10-23T00:00:00Z,33,17.5,25
argentina_21,argentina,mu0.8k2,2013-10-23T00:00:00Z,35,17.5,25.4583333333333
argentina_27,argentina,mu1k2,2013-10-23T00:00:00Z,33,18,25.0625
argentina_14,argentina,mu1.5k2,2013-10-23T00:00:00Z,32.5,17,24.1875
argentina_24,argentina,mu2k2,2013-10-23T00:00:00Z,31.5,17.5,24.0416666666667
argentina_18,argentina,mu2.5k2,2013-10-23T00:00:00Z,NA,NA,NA
argentina_22,argentina,mu3k2,2013-10-23T00:00:00Z,31.5,17.5,24.6666666666667
argentina_1,argentina,mu0.1k0.5,2013-10-24T00:00:00Z,26.5,18,21.7708333333333
argentina_26,argentina,mu0.2k0.5,2013-10-24T00:00:00Z,28,19,22.875
argentina_30,argentina,mu0.4k0.5,2013-10-24T00:00:00Z,29,18,22.4166666666667
argentina_20,argentina,mu0.6k0.5,2013-10-24T00:00:00Z,25.5,18.5,22.1666666666667
argentina_29,argentina,mu0.8k0.5,2013-10-24T00:00:00Z,28,19,23.1041666666667
argentina_15,argentina,mu1k0.5,2013-10-24T00:00:00Z,27.5,18,22.0625
argentina_12,argentina,mu1.5k0.5,2013-10-24T00:00:00Z,26.5,18.5,21.9375
argentina_3,argentina,mu2k0.5,2013-10-24T00:00:00Z,25.5,18,21.2083333333333
argentina_11,argentina,mu2.5k0.5,2013-10-24T00:00:00Z,25.5,18,21.4583333333333
argentina_6,argentina,mu3k0.5,2013-10-24T00:00:00Z,23,18,20.6666666666667
argentina_19,argentina,mu0.1k1,2013-10-24T00:00:00Z,28.5,18,22.375
argentina_4,argentina,mu0.2k1,2013-10-24T00:00:00Z,27.5,18.5,22.5625
argentina_13,argentina,mu0.4k1,2013-10-24T00:00:00Z,25,18.5,21.5833333333333
argentina_2,argentina,mu0.6k1,2013-10-24T00:00:00Z,26,17.5,21.125
argentina_9,argentina,mu0.8k1,2013-10-24T00:00:00Z,25,18,21.2083333333333
argentina_17,argentina,mu1k1,2013-10-24T00:00:00Z,30,17.5,22.4166666666667
argentina_7,argentina,mu1.5k1,2013-10-24T00:00:00Z,24.5,17,20.8333333333333
argentina_25,argentina,mu2k1,2013-10-24T00:00:00Z,24.5,18,20.9166666666667
argentina_10,argentina,mu2.5k1,2013-10-24T00:00:00Z,NA,NA,NA
argentina_28,argentina,mu3k1,2013-10-24T00:00:00Z,24.5,18,21.0833333333333
argentina_8,argentina,mu0.1k2,2013-10-24T00:00:00Z,26,19,22.5416666666667
argentina_16,argentina,mu0.2k2,2013-10-24T00:00:00Z,27.5,18,21.8541666666667
argentina_5,argentina,mu0.4k2,2013-10-24T00:00:00Z,26,18,21.4791666666667
argentina_23,argentina,mu0.6k2,2013-10-24T00:00:00Z,27,18,21.8333333333333
argentina_21,argentina,mu0.8k2,2013-10-24T00:00:00Z,25.5,18,21.6041666666667
argentina_27,argentina,mu1k2,2013-10-24T00:00:00Z,26,18,21.4791666666667
argentina_14,argentina,mu1.5k2,2013-10-24T00:00:00Z,25,17.5,20.8541666666667
argentina_24,argentina,mu2k2,2013-10-24T00:00:00Z,25,17.5,20.4166666666667
argentina_18,argentina,mu2.5k2,2013-10-24T00:00:00Z,NA,NA,NA
argentina_22,argentina,mu3k2,2013-10-24T00:00:00Z,24.5,18,21.0416666666667
argentina_1,argentina,mu0.1k0.5,2013-10-25T00:00:00Z,25,15.5,20.3333333333333
argentina_26,argentina,mu0.2k0.5,2013-10-25T00:00:00Z,26,16.5,21.2916666666667
argentina_30,argentina,mu0.4k0.5,2013-10-25T00:00:00Z,27.5,15.5,21.3125
argentina_20,argentina,mu0.6k0.5,2013-10-25T00:00:00Z,25.5,16,20.75
argentina_29,argentina,mu0.8k0.5,2013-10-25T00:00:00Z,26,16.5,21.2708333333333
argentina_15,argentina,mu1k0.5,2013-10-25T00:00:00Z,25.5,15.5,20.5416666666667
argentina_12,argentina,mu1.5k0.5,2013-10-25T00:00:00Z,25,15.5,20.4791666666667
argentina_3,argentina,mu2k0.5,2013-10-25T00:00:00Z,24.5,15.5,19.9583333333333
argentina_11,argentina,mu2.5k0.5,2013-10-25T00:00:00Z,24.5,15,20.1458333333333
argentina_6,argentina,mu3k0.5,2013-10-25T00:00:00Z,22.5,16,19.625
argentina_19,argentina,mu0.1k1,2013-10-25T00:00:00Z,27,15.5,20.8333333333333
argentina_4,argentina,mu0.2k1,2013-10-25T00:00:00Z,26,16.5,21.125
argentina_13,argentina,mu0.4k1,2013-10-25T00:00:00Z,24.5,16,20.4791666666667
argentina_2,argentina,mu0.6k1,2013-10-25T00:00:00Z,24.5,15,20.1041666666667
argentina_9,argentina,mu0.8k1,2013-10-25T00:00:00Z,25,15.5,20.375
argentina_17,argentina,mu1k1,2013-10-25T00:00:00Z,28,15,20.9791666666667
argentina_7,argentina,mu1.5k1,2013-10-25T00:00:00Z,26.5,15,20.3125
argentina_25,argentina,mu2k1,2013-10-25T00:00:00Z,23.5,15.5,19.7916666666667
argentina_10,argentina,mu2.5k1,2013-10-25T00:00:00Z,NA,NA,NA
argentina_28,argentina,mu3k1,2013-10-25T00:00:00Z,24,16,20.1875
argentina_8,argentina,mu0.1k2,2013-10-25T00:00:00Z,26,16,20.9791666666667
argentina_16,argentina,mu0.2k2,2013-10-25T00:00:00Z,25.5,15,20.5
argentina_5,argentina,mu0.4k2,2013-10-25T00:00:00Z,24.5,15.5,20.0833333333333
argentina_23,argentina,mu0.6k2,2013-10-25T00:00:00Z,25.5,15.5,20.625
argentina_21,argentina,mu0.8k2,2013-10-25T00:00:00Z,25.5,15,20.1875
argentina_27,argentina,mu1k2,2013-10-25T00:00:00Z,24.5,15.5,20.2916666666667
argentina_14,argentina,mu1.5k2,2013-10-25T00:00:00Z,24,15,19.5833333333333
argentina_24,argentina,mu2k2,2013-10-25T00:00:00Z,23.5,15,19.2916666666667
argentina_18,argentina,mu2.5k2,2013-10-25T00:00:00Z,NA,NA,NA
argentina_22,argentina,mu3k2,2013-10-25T00:00:00Z,23.5,15,19.875
argentina_1,argentina,mu0.1k0.5,2013-10-26T00:00:00Z,26.5,17,21.0416666666667
argentina_26,argentina,mu0.2k0.5,2013-10-26T00:00:00Z,27,18.5,21.8333333333333
argentina_30,argentina,mu0.4k0.5,2013-10-26T00:00:00Z,29,17,21.7083333333333
argentina_20,argentina,mu0.6k0.5,2013-10-26T00:00:00Z,26,18.5,21.5
argentina_29,argentina,mu0.8k0.5,2013-10-26T00:00:00Z,28,19,22.2083333333333
argentina_15,argentina,mu1k0.5,2013-10-26T00:00:00Z,27,17.5,21.3125
argentina_12,argentina,mu1.5k0.5,2013-10-26T00:00:00Z,26.5,18,21.2708333333333
argentina_3,argentina,mu2k0.5,2013-10-26T00:00:00Z,26,17.5,20.8541666666667
argentina_11,argentina,mu2.5k0.5,2013-10-26T00:00:00Z,25.5,16.5,20.6666666666667
argentina_6,argentina,mu3k0.5,2013-10-26T00:00:00Z,23.5,18,20.5
argentina_19,argentina,mu0.1k1,2013-10-26T00:00:00Z,28,18,21.75
argentina_4,argentina,mu0.2k1,2013-10-26T00:00:00Z,27.5,18,21.6458333333333
argentina_13,argentina,mu0.4k1,2013-10-26T00:00:00Z,25.5,17.5,20.9583333333333
argentina_2,argentina,mu0.6k1,2013-10-26T00:00:00Z,26,17,20.7291666666667
argentina_9,argentina,mu0.8k1,2013-10-26T00:00:00Z,25.5,17,20.875
argentina_17,argentina,mu1k1,2013-10-26T00:00:00Z,29,15.5,21.0416666666667
argentina_7,argentina,mu1.5k1,2013-10-26T00:00:00Z,27,17.5,21.0416666666667
argentina_25,argentina,mu2k1,2013-10-26T00:00:00Z,25.5,17,20.7291666666667
argentina_10,argentina,mu2.5k1,2013-10-26T00:00:00Z,NA,NA,NA
argentina_28,argentina,mu3k1,2013-10-26T00:00:00Z,26.5,17.5,21.1666666666667
argentina_8,argentina,mu0.1k2,2013-10-26T00:00:00Z,27,19,21.8541666666667
argentina_16,argentina,mu0.2k2,2013-10-26T00:00:00Z,27.5,16.5,21.0416666666667
argentina_5,argentina,mu0.4k2,2013-10-26T00:00:00Z,26,18,21.0625
argentina_23,argentina,mu0.6k2,2013-10-26T00:00:00Z,27.5,17,21.2291666666667
argentina_21,argentina,mu0.8k2,2013-10-26T00:00:00Z,26.5,17.5,21.1041666666667
argentina_27,argentina,mu1k2,2013-10-26T00:00:00Z,26.5,17.5,21.0833333333333
argentina_14,argentina,mu1.5k2,2013-10-26T00:00:00Z,25.5,17,20.6458333333333
argentina_24,argentina,mu2k2,2013-10-26T00:00:00Z,25,17.5,20.5208333333333
argentina_18,argentina,mu2.5k2,2013-10-26T00:00:00Z,NA,NA,NA
argentina_22,argentina,mu3k2,2013-10-26T00:00:00Z,25,17,20.7083333333333
argentina_1,argentina,mu0.1k0.5,2013-10-27T00:00:00Z,29.5,13,21.2291666666667
argentina_26,argentina,mu0.2k0.5,2013-10-27T00:00:00Z,32,14,22.5208333333333
argentina_30,argentina,mu0.4k0.5,2013-10-27T00:00:00Z,36,12,22.3958333333333
argentina_20,argentina,mu0.6k0.5,2013-10-27T00:00:00Z,28.5,13.5,20.7708333333333
argentina_29,argentina,mu0.8k0.5,2013-10-27T00:00:00Z,29.5,14,21.2708333333333
argentina_15,argentina,mu1k0.5,2013-10-27T00:00:00Z,30.5,13,20.7083333333333
argentina_12,argentina,mu1.5k0.5,2013-10-27T00:00:00Z,29.5,13.5,21
argentina_3,argentina,mu2k0.5,2013-10-27T00:00:00Z,27.5,13,19.8541666666667
argentina_11,argentina,mu2.5k0.5,2013-10-27T00:00:00Z,29,12,20.6041666666667
argentina_6,argentina,mu3k0.5,2013-10-27T00:00:00Z,25,14,19.9791666666667
argentina_19,argentina,mu0.1k1,2013-10-27T00:00:00Z,35.5,12.5,21.7291666666667
argentina_4,argentina,mu0.2k1,2013-10-27T00:00:00Z,32,13,21.8958333333333
argentina_13,argentina,mu0.4k1,2013-10-27T00:00:00Z,27,14,20.8958333333333
argentina_2,argentina,mu0.6k1,2013-10-27T00:00:00Z,29.5,12,20.6458333333333
argentina_9,argentina,mu0.8k1,2013-10-27T00:00:00Z,28,13,20.375
argentina_17,argentina,mu1k1,2013-10-27T00:00:00Z,36.5,11,21.9375
argentina_7,argentina,mu1.5k1,2013-10-27T00:00:00Z,29.5,13,20.9375
argentina_25,argentina,mu2k1,2013-10-27T00:00:00Z,27,13.5,20.2083333333333
argentina_10,argentina,mu2.5k1,2013-10-27T00:00:00Z,NA,NA,NA
argentina_28,argentina,mu3k1,2013-10-27T00:00:00Z,27.5,13.5,20.4375
argentina_8,argentina,mu0.1k2,2013-10-27T00:00:00Z,30.5,13.5,21.9791666666667
argentina_16,argentina,mu0.2k2,2013-10-27T00:00:00Z,32,12,21.2291666666667
argentina_5,argentina,mu0.4k2,2013-10-27T00:00:00Z,30,13,20.8125
argentina_23,argentina,mu0.6k2,2013-10-27T00:00:00Z,29.5,12.5,20.7916666666667
argentina_21,argentina,mu0.8k2,2013-10-27T00:00:00Z,29.5,12.5,20.5625
argentina_27,argentina,mu1k2,2013-10-27T00:00:00Z,29,13,20.7708333333333
argentina_14,argentina,mu1.5k2,2013-10-27T00:00:00Z,28,12.5,20.1458333333333
argentina_24,argentina,mu2k2,2013-10-27T00:00:00Z,28,13,19.7708333333333
argentina_18,argentina,mu2.5k2,2013-10-27T00:00:00Z,NA,NA,NA
argentina_22,argentina,mu3k2,2013-10-27T00:00:00Z,28.5,13,20.8541666666667
argentina_1,argentina,mu0.1k0.5,2013-10-28T00:00:00Z,29,14,21.3541666666667
argentina_26,argentina,mu0.2k0.5,2013-10-28T00:00:00Z,31,14.5,22.6666666666667
argentina_30,argentina,mu0.4k0.5,2013-10-28T00:00:00Z,32,13,21.6666666666667
argentina_20,argentina,mu0.6k0.5,2013-10-28T00:00:00Z,28,14,21.1875
argentina_29,argentina,mu0.8k0.5,2013-10-28T00:00:00Z,29,14.5,21.4583333333333
argentina_15,argentina,mu1k0.5,2013-10-28T00:00:00Z,30.5,13.5,21.0416666666667
argentina_12,argentina,mu1.5k0.5,2013-10-28T00:00:00Z,28,14,20.9791666666667
argentina_3,argentina,mu2k0.5,2013-10-28T00:00:00Z,27.5,14,20.1041666666667
argentina_11,argentina,mu2.5k0.5,2013-10-28T00:00:00Z,26.5,13,20.1666666666667
argentina_6,argentina,mu3k0.5,2013-10-28T00:00:00Z,23.5,15,19.6875
argentina_19,argentina,mu0.1k1,2013-10-28T00:00:00Z,34.5,13,22.1666666666667
argentina_4,argentina,mu0.2k1,2013-10-28T00:00:00Z,30,14.5,21.8333333333333
argentina_13,argentina,mu0.4k1,2013-10-28T00:00:00Z,27,14.5,21.4166666666667
argentina_2,argentina,mu0.6k1,2013-10-28T00:00:00Z,28.5,13,20.6041666666667
argentina_9,argentina,mu0.8k1,2013-10-28T00:00:00Z,28.5,13.5,20.7916666666667
argentina_17,argentina,mu1k1,2013-10-28T00:00:00Z,35.5,12,22.4375
argentina_7,argentina,mu1.5k1,2013-10-28T00:00:00Z,28.5,13.5,21.0625
argentina_25,argentina,mu2k1,2013-10-28T00:00:00Z,26,14,20.0625
argentina_10,argentina,mu2.5k1,2013-10-28T00:00:00Z,NA,NA,NA
argentina_28,argentina,mu3k1,2013-10-28T00:00:00Z,27,14.5,20.6875
argentina_8,argentina,mu0.1k2,2013-10-28T00:00:00Z,30,14,22.25
argentina_16,argentina,mu0.2k2,2013-10-28T00:00:00Z,30.5,13,21.25
argentina_5,argentina,mu0.4k2,2013-10-28T00:00:00Z,29.5,14,20.875
argentina_23,argentina,mu0.6k2,2013-10-28T00:00:00Z,29.5,13.5,21.2708333333333
argentina_21,argentina,mu0.8k2,2013-10-28T00:00:00Z,30,13,20.9375
argentina_27,argentina,mu1k2,2013-10-28T00:00:00Z,28.5,14,20.9791666666667
argentina_14,argentina,mu1.5k2,2013-10-28T00:00:00Z,28,13.5,20.3541666666667
argentina_24,argentina,mu2k2,2013-10-28T00:00:00Z,28.5,13.5,20.0416666666667
argentina_18,argentina,mu2.5k2,2013-10-28T00:00:00Z,NA,NA,NA
argentina_22,argentina,mu3k2,2013-10-28T00:00:00Z,28,13.5,21
argentina_1,argentina,mu0.1k0.5,2013-10-29T00:00:00Z,34,17,23.875
argentina_26,argentina,mu0.2k0.5,2013-10-29T00:00:00Z,34.5,18,24.8958333333333
argentina_30,argentina,mu0.4k0.5,2013-10-29T00:00:00Z,33,16.5,23.7708333333333
argentina_20,argentina,mu0.6k0.5,2013-10-29T00:00:00Z,30.5,17,23.1875
argentina_29,argentina,mu0.8k0.5,2013-10-29T00:00:00Z,30.5,17.5,23.3125
argentina_15,argentina,mu1k0.5,2013-10-29T00:00:00Z,34,16.5,23.6041666666667
argentina_12,argentina,mu1.5k0.5,2013-10-29T00:00:00Z,30,17,22.75
argentina_3,argentina,mu2k0.5,2013-10-29T00:00:00Z,31.5,16.5,22.7291666666667
argentina_11,argentina,mu2.5k0.5,2013-10-29T00:00:00Z,30,16,22.375
argentina_6,argentina,mu3k0.5,2013-10-29T00:00:00Z,26,16.5,21.1041666666667
argentina_19,argentina,mu0.1k1,2013-10-29T00:00:00Z,33,16.5,23.9791666666667
argentina_4,argentina,mu0.2k1,2013-10-29T00:00:00Z,34,17,24.125
argentina_13,argentina,mu0.4k1,2013-10-29T00:00:00Z,33,17,23.8958333333333
argentina_2,argentina,mu0.6k1,2013-10-29T00:00:00Z,32.5,16,22.9583333333333
argentina_9,argentina,mu0.8k1,2013-10-29T00:00:00Z,33,16.5,23.4583333333333
argentina_17,argentina,mu1k1,2013-10-29T00:00:00Z,39.5,15.5,25.2916666666667
argentina_7,argentina,mu1.5k1,2013-10-29T00:00:00Z,31,16,23.2083333333333
argentina_25,argentina,mu2k1,2013-10-29T00:00:00Z,30,17,22.4583333333333
argentina_10,argentina,mu2.5k1,2013-10-29T00:00:00Z,NA,NA,NA
argentina_28,argentina,mu3k1,2013-10-29T00:00:00Z,30,17,22.8125
argentina_8,argentina,mu0.1k2,2013-10-29T00:00:00Z,33,17.5,24.3125
argentina_16,argentina,mu0.2k2,2013-10-29T00:00:00Z,33.5,16,23.5833333333333
argentina_5,argentina,mu0.4k2,2013-10-29T00:00:00Z,30.5,17,22.8958333333333
argentina_23,argentina,mu0.6k2,2013-10-29T00:00:00Z,34,16.5,23.8541666666667
argentina_21,argentina,mu0.8k2,2013-10-29T00:00:00Z,32.5,16,23.4166666666667
argentina_27,argentina,mu1k2,2013-10-29T00:00:00Z,32,17,23.1875
argentina_14,argentina,mu1.5k2,2013-10-29T00:00:00Z,31.5,16.5,22.75
argentina_24,argentina,mu2k2,2013-10-29T00:00:00Z,33,16,22.5833333333333
argentina_18,argentina,mu2.5k2,2013-10-29T00:00:00Z,NA,NA,NA
argentina_22,argentina,mu3k2,2013-10-29T00:00:00Z,29.5,16.5,22.4583333333333
argentina_1,argentina,mu0.1k0.5,2013-10-30T00:00:00Z,35,19,26.0625
argentina_26,argentina,mu0.2k0.5,2013-10-30T00:00:00Z,35.5,20,27.0833333333333
argentina_30,argentina,mu0.4k0.5,2013-10-30T00:00:00Z,37.5,18.5,26.375
argentina_20,argentina,mu0.6k0.5,2013-10-30T00:00:00Z,34,19.5,26.0208333333333
argentina_29,argentina,mu0.8k0.5,2013-10-30T00:00:00Z,34.5,19.5,25.9375
argentina_15,argentina,mu1k0.5,2013-10-30T00:00:00Z,37,19,26.2291666666667
argentina_12,argentina,mu1.5k0.5,2013-10-30T00:00:00Z,34.5,19,25.7083333333333
argentina_3,argentina,mu2k0.5,2013-10-30T00:00:00Z,34,19,25.1666666666667
argentina_11,argentina,mu2.5k0.5,2013-10-30T00:00:00Z,34.5,18.5,26.1458333333333
argentina_6,argentina,mu3k0.5,2013-10-30T00:00:00Z,29,19,23.7708333333333
argentina_19,argentina,mu0.1k1,2013-10-30T00:00:00Z,39.5,19,26.9375
argentina_4,argentina,mu0.2k1,2013-10-30T00:00:00Z,35.5,19.5,26.4166666666667
argentina_13,argentina,mu0.4k1,2013-10-30T00:00:00Z,37,18.5,27.125
argentina_2,argentina,mu0.6k1,2013-10-30T00:00:00Z,35,18.5,25.6458333333333
argentina_9,argentina,mu0.8k1,2013-10-30T00:00:00Z,34.5,19,26.3541666666667
argentina_17,argentina,mu1k1,2013-10-30T00:00:00Z,42.5,18,28.0208333333333
argentina_7,argentina,mu1.5k1,2013-10-30T00:00:00Z,34,18.5,25.7916666666667
argentina_25,argentina,mu2k1,2013-10-30T00:00:00Z,31.5,19,24.8958333333333
argentina_10,argentina,mu2.5k1,2013-10-30T00:00:00Z,NA,NA,NA
argentina_28,argentina,mu3k1,2013-10-30T00:00:00Z,32.5,19,25.625
argentina_8,argentina,mu0.1k2,2013-10-30T00:00:00Z,35.5,19.5,27
argentina_16,argentina,mu0.2k2,2013-10-30T00:00:00Z,36.5,18.5,26.1875
argentina_5,argentina,mu0.4k2,2013-10-30T00:00:00Z,37.5,19,26.2291666666667
argentina_23,argentina,mu0.6k2,2013-10-30T00:00:00Z,35,19,26.3333333333333
argentina_21,argentina,mu0.8k2,2013-10-30T00:00:00Z,36,18.5,26.0625
argentina_27,argentina,mu1k2,2013-10-30T00:00:00Z,33.5,19,25.7708333333333
argentina_14,argentina,mu1.5k2,2013-10-30T00:00:00Z,35,18.5,25.7083333333333
argentina_24,argentina,mu2k2,2013-10-30T00:00:00Z,34,18.5,25.2083333333333
argentina_18,argentina,mu2.5k2,2013-10-30T00:00:00Z,NA,NA,NA
argentina_22,argentina,mu3k2,2013-10-30T00:00:00Z,32,19,25.6875
argentina_1,argentina,mu0.1k0.5,2013-10-31T00:00:00Z,26.5,21,23.6875
argentina_26,argentina,mu0.2k0.5,2013-10-31T00:00:00Z,27,22,24.2916666666667
argentina_30,argentina,mu0.4k0.5,2013-10-31T00:00:00Z,26,21,23.4791666666667
argentina_20,argentina,mu0.6k0.5,2013-10-31T00:00:00Z,26.5,20.5,23.3125
argentina_29,argentina,mu0.8k0.5,2013-10-31T00:00:00Z,26.5,22,23.9375
argentina_15,argentina,mu1k0.5,2013-10-31T00:00:00Z,26.5,21.5,23.8541666666667
argentina_12,argentina,mu1.5k0.5,2013-10-31T00:00:00Z,26,21.5,23.6041666666667
argentina_3,argentina,mu2k0.5,2013-10-31T00:00:00Z,26,21.5,23.5
argentina_11,argentina,mu2.5k0.5,2013-10-31T00:00:00Z,26,21,23.2291666666667
argentina_6,argentina,mu3k0.5,2013-10-31T00:00:00Z,25,21.5,22.8958333333333
argentina_19,argentina,mu0.1k1,2013-10-31T00:00:00Z,27,21.5,23.6458333333333
argentina_4,argentina,mu0.2k1,2013-10-31T00:00:00Z,27,21.5,23.7916666666667
argentina_13,argentina,mu0.4k1,2013-10-31T00:00:00Z,26,21,23.3958333333333
argentina_2,argentina,mu0.6k1,2013-10-31T00:00:00Z,26,20.5,23.4166666666667
argentina_9,argentina,mu0.8k1,2013-10-31T00:00:00Z,27,21.5,23.7708333333333
argentina_17,argentina,mu1k1,2013-10-31T00:00:00Z,27,20.5,23.7083333333333
argentina_7,argentina,mu1.5k1,2013-10-31T00:00:00Z,26,20.5,23.1666666666667
argentina_25,argentina,mu2k1,2013-10-31T00:00:00Z,25.5,21.5,23.3541666666667
argentina_10,argentina,mu2.5k1,2013-10-31T00:00:00Z,NA,NA,NA
argentina_28,argentina,mu3k1,2013-10-31T00:00:00Z,26,21.5,23.6458333333333
argentina_8,argentina,mu0.1k2,2013-10-31T00:00:00Z,27.5,21.5,24.1458333333333
argentina_16,argentina,mu0.2k2,2013-10-31T00:00:00Z,26,21,23.2916666666667
argentina_5,argentina,mu0.4k2,2013-10-31T00:00:00Z,26.5,21,23.7291666666667
argentina_23,argentina,mu0.6k2,2013-10-31T00:00:00Z,26.5,21,23.75
argentina_21,argentina,mu0.8k2,2013-10-31T00:00:00Z,26.5,21.5,23.6041666666667
argentina_27,argentina,mu1k2,2013-10-31T00:00:00Z,26,21.5,23.8333333333333
argentina_14,argentina,mu1.5k2,2013-10-31T00:00:00Z,26,21,23.4583333333333
argentina_24,argentina,mu2k2,2013-10-31T00:00:00Z,26.5,21,23.3958333333333
argentina_18,argentina,mu2.5k2,2013-10-31T00:00:00Z,NA,NA,NA
argentina_22,argentina,mu3k2,2013-10-31T00:00:00Z,25.5,21,23.3125
argentina_1,argentina,mu0.1k0.5,2013-11-01T00:00:00Z,29,20,23.1458333333333
argentina_26,argentina,mu0.2k0.5,2013-11-01T00:00:00Z,28.5,20.5,23.5625
argentina_30,argentina,mu0.4k0.5,2013-11-01T00:00:00Z,28.5,20,22.9791666666667
argentina_20,argentina,mu0.6k0.5,2013-11-01T00:00:00Z,27.5,20,22.7291666666667
argentina_29,argentina,mu0.8k0.5,2013-11-01T00:00:00Z,28.5,20.5,23.2708333333333
argentina_15,argentina,mu1k0.5,2013-11-01T00:00:00Z,28.5,20.5,23.1666666666667
argentina_12,argentina,mu1.5k0.5,2013-11-01T00:00:00Z,28.5,20.5,23.2083333333333
argentina_3,argentina,mu2k0.5,2013-11-01T00:00:00Z,28,20,23.0208333333333
argentina_11,argentina,mu2.5k0.5,2013-11-01T00:00:00Z,29.5,19.5,22.9166666666667
argentina_6,argentina,mu3k0.5,2013-11-01T00:00:00Z,27,20.5,22.6875
argentina_19,argentina,mu0.1k1,2013-11-01T00:00:00Z,29,20,23.1666666666667
argentina_4,argentina,mu0.2k1,2013-11-01T00:00:00Z,28.5,20,23.0208333333333
argentina_13,argentina,mu0.4k1,2013-11-01T00:00:00Z,29.5,19.5,22.8541666666667
argentina_2,argentina,mu0.6k1,2013-11-01T00:00:00Z,28.5,20,22.8958333333333
argentina_9,argentina,mu0.8k1,2013-11-01T00:00:00Z,29,20,23.2291666666667
argentina_17,argentina,mu1k1,2013-11-01T00:00:00Z,31,20,23.2708333333333
argentina_7,argentina,mu1.5k1,2013-11-01T00:00:00Z,29,20,22.9583333333333
argentina_25,argentina,mu2k1,2013-11-01T00:00:00Z,27,20,22.5625
argentina_10,argentina,mu2.5k1,2013-11-01T00:00:00Z,NA,NA,NA
argentina_28,argentina,mu3k1,2013-11-01T00:00:00Z,27.5,20,22.875
argentina_8,argentina,mu0.1k2,2013-11-01T00:00:00Z,29.5,20,23.5
argentina_16,argentina,mu0.2k2,2013-11-01T00:00:00Z,29,20,22.9375
argentina_5,argentina,mu0.4k2,2013-11-01T00:00:00Z,29,20,23.25
argentina_23,argentina,mu0.6k2,2013-11-01T00:00:00Z,29,20,23.0416666666667
argentina_21,argentina,mu0.8k2,2013-11-01T00:00:00Z,29,20,22.9166666666667
argentina_27,argentina,mu1k2,2013-11-01T00:00:00Z,28,20,23.1041666666667
argentina_14,argentina,mu1.5k2,2013-11-01T00:00:00Z,27.5,20,22.75
argentina_24,argentina,mu2k2,2013-11-01T00:00:00Z,27.5,19.5,22.5208333333333
argentina_18,argentina,mu2.5k2,2013-11-01T00:00:00Z,NA,NA,NA
argentina_22,argentina,mu3k2,2013-11-01T00:00:00Z,29.5,19.5,22.875
argentina_1,argentina,mu0.1k0.5,2013-11-02T00:00:00Z,25,17.5,20.5625
argentina_26,argentina,mu0.2k0.5,2013-11-02T00:00:00Z,25.5,18.5,21.2916666666667
argentina_30,argentina,mu0.4k0.5,2013-11-02T00:00:00Z,27.5,17.5,21
argentina_20,argentina,mu0.6k0.5,2013-11-02T00:00:00Z,24,18.5,20.7291666666667
argentina_29,argentina,mu0.8k0.5,2013-11-02T00:00:00Z,28,19,21.7291666666667
argentina_15,argentina,mu1k0.5,2013-11-02T00:00:00Z,25.5,17.5,20.8958333333333
argentina_12,argentina,mu1.5k0.5,2013-11-02T00:00:00Z,27.5,17.5,21.3541666666667
argentina_3,argentina,mu2k0.5,2013-11-02T00:00:00Z,25,17.5,20.625
argentina_11,argentina,mu2.5k0.5,2013-11-02T00:00:00Z,27,17,20.9583333333333
argentina_6,argentina,mu3k0.5,2013-11-02T00:00:00Z,22.5,18.5,20.4375
argentina_19,argentina,mu0.1k1,2013-11-02T00:00:00Z,29.5,18.5,21.7083333333333
argentina_4,argentina,mu0.2k1,2013-11-02T00:00:00Z,24.5,18,20.7708333333333
